id,ts,user_id,card_id,amount,merchant,merchant_city,merchant_state,mcc,use_chip,is_fraud
794f5bef-9463-4d82-81d4-e380957c8166,2026-06-19T09:49:27.832607+00:00,157,1,5.57,Amazon,Seattle,WA,5942,Online Transaction,0
5e230898-571e-4719-84aa-d4700a3961bf,2026-07-05T13:55:27.832607+00:00,12,2,14.9,Walmart,Bentonville,AR,5411,Swipe Transaction,0
ef089030-92b5-4f8c-9140-d46f77ed1544,2026-07-27T02:22:27.832607+00:00,19,3,28.05,Costco,Issaquah,WA,5411,Chip Transaction,0
2b0ab320-8ade-4246-ae91-338ca715e93c,2026-06-23T18:19:27.832607+00:00,80,4,169.47,Amazon,Seattle,WA,5942,Swipe Transaction,0
4f21b802-7611-4be3-9ec4-5a20924c35b5,2026-07-18T00:19:27.832607+00:00,120,3,42.88,Starbucks,Seattle,WA,5814,Swipe Transaction,0
5c0d62fe-2a2b-4b5e-b4ea-62ac90b4e3d4,2026-06-23T19:31:27.832607+00:00,66,2,64.02,Starbucks,Seattle,WA,5814,Chip Transaction,0
df111bf1-d36c-4582-ba92-1c37521f4b1d,2026-07-04T19:35:27.832607+00:00,122,1,48.83,Netflix,Los Gatos,CA,4899,Online Transaction,0
d86a9778-82c6-44e4-b418-5bb7117a66b5,2026-07-19T12:05:27.832607+00:00,10,2,3.56,Walmart,Bentonville,AR,5411,Swipe Transaction,0
74965a08-6e6b-44e3-a00a-ed651e759c66,2026-07-17T13:16:27.832607+00:00,176,1,86.68,Uber,San Francisco,CA,4121,Chip Transaction,0
a58a3b97-67f0-40e6-80e7-df5a0936ce3c,2026-08-10T13:02:27.832607+00:00,196,1,49.46,Shell,Houston,TX,5541,Chip Transaction,0
708f5fd8-b653-4e3d-bbbf-3f8bdb10fe87,2026-07-17T02:06:27.832607+00:00,140,3,21.53,Target,Minneapolis,MN,5411,Online Transaction,0
7a61c2ad-54cc-4e79-8717-21cf0558c050,2026-08-13T06:08:27.832607+00:00,65,2,8.62,Apple Store,Cupertino,CA,5732,Online Transaction,0
7dd405fe-d732-4ebc-aa42-c693a0d65e41,2026-06-28T11:16:27.832607+00:00,98,2,16.97,Home Depot,Atlanta,GA,5200,Online Transaction,0
7a032f79-e31a-4a69-8bc8-8644f9e0636c,2026-07-10T20:28:27.832607+00:00,114,2,8.59,Home Depot,Atlanta,GA,5200,Chip Transaction,0
9b1f795d-8f6c-41ba-a513-96916bc257c6,2026-08-12T05:40:27.832607+00:00,102,1,32.65,Apple Store,Cupertino,CA,5732,Chip Transaction,0
ec2e2765-a8e4-4624-b31c-d4dbbfc42028,2026-07-29T01:10:27.832607+00:00,86,2,84.34,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
d088d408-2ede-4e53-b076-17eb498dfafe,2026-08-07T01:06:27.832607+00:00,154,0,77.12,McDonald's,Chicago,IL,5814,Swipe Transaction,0
a8a73ee2-39bb-4561-9564-6976fe325bd7,2026-07-26T12:55:27.832607+00:00,176,0,25.0,Walmart,Bentonville,AR,5411,Swipe Transaction,0
cd41c451-43d4-44d8-8569-a2d0353de936,2026-08-03T20:15:27.832607+00:00,176,1,43.3,Shell,Houston,TX,5541,Chip Transaction,0
6f161981-3be8-48dc-b1e4-1bfc976b03c9,2026-08-01T11:44:27.832607+00:00,210,2,41.8,Netflix,Los Gatos,CA,4899,Chip Transaction,0
35172049-1f39-40a9-9c37-de4c8b3c6020,2026-08-09T05:30:27.832607+00:00,231,2,151.6,Amazon,Seattle,WA,5942,Chip Transaction,0
9975d7c1-b4a0-4c4c-bc76-40cdf9445d17,2026-06-26T06:57:27.832607+00:00,82,0,93.15,Amazon,Seattle,WA,5942,Chip Transaction,0
fc428cdb-5548-4065-a0a0-f4c3f2cc6059,2026-07-17T02:24:27.832607+00:00,151,2,7.62,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
c7d449e7-2c6c-4b10-9384-39b6313a051d,2026-07-07T17:38:27.832607+00:00,214,3,15.8,Best Buy,Richfield,MN,5732,Chip Transaction,0
d7585eaf-38af-4e71-a92e-4a0d76f8bddf,2026-08-07T16:56:27.832607+00:00,13,2,14.19,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
07a8d48f-fdb6-49e9-b466-c9541259def0,2026-06-24T02:32:27.832607+00:00,101,2,37.14,McDonald's,Chicago,IL,5814,Chip Transaction,0
4ef9f6c5-d416-4388-a537-13a0a5e86258,2026-06-21T04:17:27.832607+00:00,90,1,49.25,Shell,Houston,TX,5541,Chip Transaction,0
d20e6410-7223-4c59-8ab8-3767242dd678,2026-08-13T22:30:27.832607+00:00,77,4,67.95,Netflix,Los Gatos,CA,4899,Chip Transaction,0
e9f5dde7-51cf-4628-b358-243021785f08,2026-08-08T06:16:27.832607+00:00,246,4,12.74,McDonald's,Chicago,IL,5814,Online Transaction,0
365317fc-b5bc-4358-93e6-5b5d7a115d35,2026-07-15T02:32:27.832607+00:00,38,0,13.04,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
ad0f9bce-fef3-48b7-ad43-d58c2f6378fe,2026-07-14T21:47:27.832607+00:00,102,4,31.62,Amazon,Seattle,WA,5942,Swipe Transaction,0
70882130-ee6b-47a0-b85a-27ff38976620,2026-07-08T19:09:27.832607+00:00,12,1,31.66,Whole Foods,Austin,TX,5411,Chip Transaction,0
bbf0eba3-dba3-494f-9072-d561b88efedf,2026-07-04T04:48:27.832607+00:00,170,1,65.5,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
ed7de4a0-639b-4bcc-bb9c-bee13ffdbdbb,2026-06-25T21:22:27.832607+00:00,126,3,19.12,Shell,Houston,TX,5541,Chip Transaction,0
b1ffbd5d-d8b0-4003-8ba4-d5e734c40551,2026-07-13T11:38:27.832607+00:00,163,2,11.16,Costco,Issaquah,WA,5411,Chip Transaction,0
6a00a235-6464-4510-8163-e2cc24f15815,2026-08-15T19:01:27.832607+00:00,101,1,73.04,Starbucks,Seattle,WA,5814,Chip Transaction,0
d0741a6e-cb34-445b-b842-cd02cf4ec24f,2026-07-21T18:40:27.832607+00:00,170,4,9.91,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
442603a6-cfe4-417f-9a57-f56bd52700f6,2026-08-03T04:41:27.832607+00:00,189,0,3.12,Starbucks,Seattle,WA,5814,Chip Transaction,0
88e461d4-3a99-4adb-ba17-64355b5051d7,2026-06-25T19:06:27.832607+00:00,246,4,9.71,Whole Foods,Austin,TX,5411,Swipe Transaction,0
4996cc8f-059c-45b1-8e88-96bb1f97ddfc,2026-06-27T05:02:27.832607+00:00,158,0,17.78,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
573e6a55-f311-459c-9a3e-27e2c163fd4e,2026-07-22T04:01:27.832607+00:00,143,4,18.67,Uber,San Francisco,CA,4121,Online Transaction,0
3534a928-18c8-4cea-ad29-4c9f7ac12a39,2026-07-06T17:37:27.832607+00:00,43,3,34.98,Best Buy,Richfield,MN,5732,Chip Transaction,0
9674be51-c1c3-4371-9c87-064c71e36816,2026-08-12T13:44:27.832607+00:00,205,0,7.25,Costco,Issaquah,WA,5411,Online Transaction,0
82b101bc-bafb-46e3-afec-4e815d9ce333,2026-08-03T22:07:27.832607+00:00,119,0,25.4,Uber,San Francisco,CA,4121,Chip Transaction,0
bf0424df-d50a-4a26-bcb6-0bb51a27ee14,2026-06-23T13:32:27.832607+00:00,42,1,22.34,Whole Foods,Austin,TX,5411,Chip Transaction,0
bcc1d244-5c4e-464a-9d3b-19bba789fd2b,2026-06-27T16:04:27.832607+00:00,204,4,24.16,QuickCash ATM,Unknown,NV,6011,Chip Transaction,1
7f5c5353-2857-419d-a9fb-2f37072e36f8,2026-08-01T05:47:27.832607+00:00,176,2,35.92,Whole Foods,Austin,TX,5411,Swipe Transaction,0
684ea17b-3b48-442a-a4dd-6ccbc10e80bf,2026-06-26T07:43:27.832607+00:00,96,2,57.27,Walmart,Bentonville,AR,5411,Chip Transaction,0
113f4e9b-4eb3-46f2-818d-9a0bdaa92f20,2026-06-27T17:09:27.832607+00:00,177,3,29.93,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
ab56fd85-c3f8-491b-8c8c-a9cd2a24e3c8,2026-08-01T13:18:27.832607+00:00,193,2,16.81,Walmart,Bentonville,AR,5411,Swipe Transaction,0
254badc4-80c4-486c-9756-f2b31b9128ff,2026-07-26T06:53:27.832607+00:00,141,3,81.58,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
b9a1fc89-1d7b-46d7-82c5-84b0c026c368,2026-06-22T09:32:27.832607+00:00,131,2,82.46,Home Depot,Atlanta,GA,5200,Chip Transaction,0
03ec627a-3587-45ee-bafb-21c27650b633,2026-07-17T14:33:27.832607+00:00,36,1,127.77,Shell,Houston,TX,5541,Online Transaction,0
b0c89396-775c-472a-be09-b14cf3b2b589,2026-07-04T09:38:27.832607+00:00,33,1,13.03,Amazon,Seattle,WA,5942,Chip Transaction,0
0f191998-a0ef-45e9-89e1-74ecbaab545b,2026-08-04T11:39:27.832607+00:00,221,4,59.69,Target,Minneapolis,MN,5411,Online Transaction,0
3d2700cd-cf14-412e-85fc-023a90084a71,2026-08-06T19:30:27.832607+00:00,173,1,37.05,Uber,San Francisco,CA,4121,Swipe Transaction,0
af82b466-e563-4836-a70a-b1abd5a99eba,2026-06-20T16:48:27.832607+00:00,184,3,36.13,Target,Minneapolis,MN,5411,Chip Transaction,0
4716c641-f03e-45d4-86c5-00e7b2030a32,2026-07-02T11:12:27.832607+00:00,199,1,6.03,Whole Foods,Austin,TX,5411,Chip Transaction,0
dffedd86-44ec-4bb3-8f51-a2563e3e51f6,2026-07-01T23:36:27.832607+00:00,1,0,67.1,Uber,San Francisco,CA,4121,Chip Transaction,0
44406880-6041-4872-a55e-9e81aa5b0f07,2026-07-16T10:44:27.832607+00:00,25,4,22.13,Best Buy,Richfield,MN,5732,Online Transaction,0
d3fe9d5e-782c-47ba-b664-50626006a4cf,2026-06-28T21:29:27.832607+00:00,227,0,6.69,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
afb593d3-0db6-406f-8195-31e7a71366de,2026-07-05T01:08:27.832607+00:00,192,4,81.25,Costco,Issaquah,WA,5411,Chip Transaction,0
95ba4ce8-4455-42f7-ab14-b5640ba7f337,2026-07-27T22:34:27.832607+00:00,159,3,117.46,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
362fcf0a-3c23-437a-b403-a8ed0bf083c3,2026-07-12T03:05:27.832607+00:00,15,2,78.88,Best Buy,Richfield,MN,5732,Chip Transaction,0
01fcd903-042b-45cd-9c6c-aa3a182d30a9,2026-07-10T20:32:27.832607+00:00,101,3,85.04,Uber,San Francisco,CA,4121,Online Transaction,0
fa8ff0b4-9d02-4ea8-b96d-ab5b98e14347,2026-08-13T02:31:27.832607+00:00,206,3,20.22,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
2d24cf75-dfab-444f-ade8-b3c33a9bad2a,2026-07-14T20:15:27.832607+00:00,77,0,43.24,Shell,Houston,TX,5541,Swipe Transaction,0
58c2b01f-e6f1-4782-839e-79f61697c8f5,2026-07-07T15:50:27.832607+00:00,107,2,29.94,Netflix,Los Gatos,CA,4899,Chip Transaction,0
53a1613d-dfc7-4b0d-99f9-158e47340f8f,2026-08-16T00:31:27.832607+00:00,44,3,17.33,Best Buy,Richfield,MN,5732,Chip Transaction,0
34ff0b31-257c-431a-b28e-32cc69c99ee0,2026-08-04T12:55:27.832607+00:00,56,3,10.61,Costco,Issaquah,WA,5411,Chip Transaction,0
9b3e112b-b1d1-4345-bdf8-7960344d7930,2026-08-04T06:54:27.832607+00:00,69,1,12.19,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
a527b124-9c77-4f00-8de1-3d42f043e1d7,2026-08-07T13:37:27.832607+00:00,189,3,29.36,Costco,Issaquah,WA,5411,Chip Transaction,0
8a100d5e-d763-4ab8-be47-32b9faf23210,2026-06-23T17:17:27.832607+00:00,164,1,4.73,Best Buy,Richfield,MN,5732,Chip Transaction,0
d287f95b-48f3-4b41-910c-dddad7cdabae,2026-07-19T11:28:27.832607+00:00,68,1,4.92,Delta Airlines,Atlanta,GA,4511,Swipe Transaction,0
63cddb01-8835-4911-9e56-517d057134ca,2026-07-29T12:02:27.832607+00:00,73,3,15.42,CVS Pharmacy,Woonsocket,RI,5912,Online Transaction,0
10c27243-1233-4f44-8284-300ac868b202,2026-07-30T19:24:27.832607+00:00,67,1,5.71,McDonald's,Chicago,IL,5814,Chip Transaction,0
303f6254-91b3-4f86-929b-e94d19880fc0,2026-08-13T15:17:27.832607+00:00,8,2,13.13,Starbucks,Seattle,WA,5814,Chip Transaction,0
97e43522-4391-4292-b961-ee6a04b926c7,2026-07-23T11:43:27.832607+00:00,173,2,49.65,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
776b9d68-63e1-4736-a4d3-4d2e6a8f816a,2026-07-02T08:15:27.832607+00:00,69,2,14.46,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
6bb54bce-ea0f-4042-b792-d839f2f85db4,2026-07-29T15:38:27.832607+00:00,70,3,19.59,Starbucks,Seattle,WA,5814,Online Transaction,0
eba973a9-6a56-4131-9d42-9467e4f39884,2026-07-12T14:29:27.832607+00:00,111,1,49.02,Best Buy,Richfield,MN,5732,Online Transaction,0
852c650e-c8bd-46ec-982c-64ae31dfa3ff,2026-07-22T06:43:27.832607+00:00,233,0,16.71,Target,Minneapolis,MN,5411,Chip Transaction,0
88dd6c32-be92-4741-9e15-588f2d8ccc5a,2026-06-25T16:06:27.832607+00:00,195,3,17.68,Costco,Issaquah,WA,5411,Chip Transaction,0
0d511562-edbc-446d-a898-c341482829de,2026-06-23T13:18:27.832607+00:00,217,3,121.63,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
af3b33f2-419d-4bae-98d4-92af15954e03,2026-07-31T06:11:27.832607+00:00,35,1,11.76,Whole Foods,Austin,TX,5411,Online Transaction,0
4c163792-ee32-4ce6-98ac-c8f5b25550ed,2026-07-14T07:23:27.832607+00:00,171,2,1.72,Best Buy,Richfield,MN,5732,Chip Transaction,0
9367d093-a9e2-4449-b294-9a667988df28,2026-06-18T13:46:27.832607+00:00,184,0,15.65,Starbucks,Seattle,WA,5814,Chip Transaction,0
b767c907-9f7f-423a-b65f-d294deb45190,2026-07-06T13:59:27.832607+00:00,233,0,38.45,Starbucks,Seattle,WA,5814,Chip Transaction,0
9ef376db-3074-4367-8b9a-680b4f53ebcc,2026-08-14T01:39:27.832607+00:00,92,1,49.74,McDonald's,Chicago,IL,5814,Chip Transaction,0
fdc2e760-6673-48d1-be19-0ec1143da59a,2026-08-03T20:46:27.832607+00:00,239,4,15.63,Walmart,Bentonville,AR,5411,Chip Transaction,0
03db6fe6-6c18-4fb0-8690-07346750fa31,2026-07-22T05:38:27.832607+00:00,67,2,8.17,Starbucks,Seattle,WA,5814,Swipe Transaction,0
ee81e935-995a-4c72-b088-62ce59ac79aa,2026-06-18T14:09:27.832607+00:00,42,0,6.13,Apple Store,Cupertino,CA,5732,Swipe Transaction,0
5363b738-25a1-4b23-8268-3673583b4bd7,2026-06-29T15:28:27.832607+00:00,148,3,11.34,Uber,San Francisco,CA,4121,Chip Transaction,0
84208aab-c9ad-43e1-99f6-f984f7afacf7,2026-07-11T08:41:27.832607+00:00,234,0,9.93,Netflix,Los Gatos,CA,4899,Chip Transaction,0
631c24c6-6646-4d28-8e88-f249f3538864,2026-06-19T00:36:27.832607+00:00,209,3,95.18,Whole Foods,Austin,TX,5411,Online Transaction,0
183ed323-61af-4b90-bfdb-4bd0e3c010c2,2026-06-28T22:03:27.832607+00:00,12,0,66.56,Whole Foods,Austin,TX,5411,Chip Transaction,0
97bfccad-dfd3-449b-9bee-34d0adf60f02,2026-08-14T11:51:27.832607+00:00,80,1,47.92,Apple Store,Cupertino,CA,5732,Chip Transaction,0
f682ddfc-666d-4c1d-9bee-f0f071971ad2,2026-07-18T16:34:27.832607+00:00,178,0,8.62,Costco,Issaquah,WA,5411,Online Transaction,0
d9fbcf0c-4eea-4d42-80a9-b1136061b204,2026-07-27T23:46:27.832607+00:00,43,0,115.04,Home Depot,Atlanta,GA,5200,Chip Transaction,0
e2cc6645-3e11-4633-9f55-155918904c49,2026-07-29T17:37:27.832607+00:00,199,3,32.83,Netflix,Los Gatos,CA,4899,Chip Transaction,0
69d35d24-82b5-4600-b56a-de34d989b39d,2026-07-31T18:39:27.832607+00:00,220,3,29.71,Amazon,Seattle,WA,5942,Swipe Transaction,0
8d8ea805-653f-4798-bb22-a034bf7e6882,2026-07-25T09:29:27.832607+00:00,221,1,14.77,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
726abb5b-5148-49ec-a510-a82f52b215f4,2026-07-26T10:36:27.832607+00:00,180,4,62.99,Target,Minneapolis,MN,5411,Chip Transaction,0
f50cd811-54b3-4193-a28a-0fce3395c1d1,2026-07-30T11:52:27.832607+00:00,229,1,16.44,Best Buy,Richfield,MN,5732,Swipe Transaction,0
c03cf631-a247-43ea-9442-ab8b4e6c0285,2026-07-15T13:45:27.832607+00:00,9,3,21.55,Starbucks,Seattle,WA,5814,Chip Transaction,0
1097fdc9-1775-4565-8ef8-6152093017f0,2026-07-11T15:41:27.832607+00:00,100,4,28.4,Amazon,Seattle,WA,5942,Chip Transaction,0
9722ae02-6c18-43b9-a9f7-456f159eecff,2026-07-02T11:37:27.832607+00:00,52,3,203.38,Walmart,Bentonville,AR,5411,Online Transaction,0
c6323406-3a8b-452d-8c54-dea395803377,2026-08-13T06:53:27.832607+00:00,217,4,9.39,Apple Store,Cupertino,CA,5732,Chip Transaction,0
558b4193-1523-4605-97ee-1f4e9ce20ac5,2026-07-27T13:37:27.832607+00:00,23,3,51.73,Home Depot,Atlanta,GA,5200,Chip Transaction,0
f56d8a4a-4dd5-492c-b06f-8868a2fd92c7,2026-06-20T10:19:27.832607+00:00,104,3,58.47,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
f8b8aad9-0993-4a12-89d4-e4f35449e992,2026-07-29T13:35:27.832607+00:00,247,1,15.98,CVS Pharmacy,Woonsocket,RI,5912,Online Transaction,0
2a2200d0-77e6-477c-9fa1-b4256eb4ffd7,2026-08-02T21:26:27.832607+00:00,194,4,91.64,Target,Minneapolis,MN,5411,Swipe Transaction,0
6fef20b5-c2a1-4755-8f62-5315084dcd89,2026-07-21T05:12:27.832607+00:00,171,1,87.71,Target,Minneapolis,MN,5411,Swipe Transaction,0
d2987c23-2e0e-446c-8401-9246b0e4b77e,2026-07-31T12:55:27.832607+00:00,159,2,19.39,Uber,San Francisco,CA,4121,Online Transaction,0
a1388a1e-ed7c-4058-98d3-b84d35cc5932,2026-07-28T14:05:27.832607+00:00,203,3,55.45,Amazon,Seattle,WA,5942,Online Transaction,0
d68ef612-b69c-43ff-9506-da662a0f1c71,2026-07-25T12:44:27.832607+00:00,212,1,11.36,McDonald's,Chicago,IL,5814,Chip Transaction,0
bda98b18-08d7-4b8b-8543-44db511a3735,2026-08-16T05:22:27.832607+00:00,32,4,9.51,Uber,San Francisco,CA,4121,Chip Transaction,0
34848c1a-1819-4a02-abc6-1da4b1071966,2026-07-18T07:28:27.832607+00:00,103,0,33.67,Whole Foods,Austin,TX,5411,Chip Transaction,0
20db071d-711c-4794-8a0e-cbf694cc01e5,2026-07-01T11:51:27.832607+00:00,169,2,17.08,McDonald's,Chicago,IL,5814,Swipe Transaction,0
5956748d-abf6-47ac-b43d-186081d3d6be,2026-07-12T15:40:27.832607+00:00,65,4,12.71,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
9eae36c2-414c-426b-99a5-8692483c2c45,2026-08-10T04:18:27.832607+00:00,185,2,30.23,Whole Foods,Austin,TX,5411,Chip Transaction,0
852951a9-6f2a-4dc4-9a4e-b97a2131124b,2026-08-10T05:50:27.832607+00:00,5,4,65.49,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
b4dd0fae-ad5c-406a-ad05-1b911b24f8cb,2026-08-08T11:39:27.832607+00:00,141,3,29.4,Netflix,Los Gatos,CA,4899,Chip Transaction,0
e5c8ac37-865b-4b7b-a099-ef7f1db538cb,2026-07-15T05:38:27.832607+00:00,65,1,23.68,Amazon,Seattle,WA,5942,Chip Transaction,0
c51bcc20-810b-4c9b-8d4a-49e758121274,2026-07-08T05:46:27.832607+00:00,23,1,31.81,McDonald's,Chicago,IL,5814,Swipe Transaction,0
283a4cee-6ae3-4b01-b365-f4c282314f05,2026-07-19T19:27:27.832607+00:00,243,4,38.3,Starbucks,Seattle,WA,5814,Chip Transaction,0
b85e935e-7e5c-442c-8fda-11621475bf26,2026-07-11T01:38:27.832607+00:00,134,3,35.97,Best Buy,Richfield,MN,5732,Swipe Transaction,0
84cd4d9f-5a57-4142-aaf9-683a429a623f,2026-07-28T04:08:27.832607+00:00,155,1,23.85,Netflix,Los Gatos,CA,4899,Chip Transaction,0
4edffcc7-c172-4e53-bae2-b8be08070aa4,2026-08-04T19:07:27.832607+00:00,179,4,32.39,Netflix,Los Gatos,CA,4899,Online Transaction,0
11885cdc-f84e-4387-9f64-32d4057729d6,2026-06-29T12:27:27.832607+00:00,164,1,36.46,Apple Store,Cupertino,CA,5732,Chip Transaction,0
78301e68-ff9c-4dbb-b2dd-ff02179acef3,2026-06-20T08:48:27.832607+00:00,98,2,7.74,Whole Foods,Austin,TX,5411,Swipe Transaction,0
90b53ae5-a985-4e8b-93a7-c86e267d6794,2026-07-19T16:39:27.832607+00:00,47,1,84.75,Home Depot,Atlanta,GA,5200,Swipe Transaction,0
8d97f2d6-3c02-448d-8de9-52b379320d56,2026-08-05T10:46:27.832607+00:00,145,3,23.71,Target,Minneapolis,MN,5411,Online Transaction,0
191f8abb-659f-48d1-b905-b56ceb729d19,2026-07-21T22:33:27.832607+00:00,140,3,94.56,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
c2f62e00-47c4-4df5-97b5-47a5eed644ad,2026-07-02T14:44:27.832607+00:00,241,0,21.19,Best Buy,Richfield,MN,5732,Chip Transaction,0
7f9df25f-3dc6-4e81-8a29-d12edaec4804,2026-07-09T14:07:27.832607+00:00,66,2,70.22,Netflix,Los Gatos,CA,4899,Online Transaction,0
bea7e580-7aa8-4833-9f22-f746ecf4764c,2026-08-13T19:01:27.832607+00:00,10,4,243.36,QuickCash ATM,Unknown,NV,6011,Online Transaction,1
c4bd60ab-43e5-4318-829b-236858a883fe,2026-07-12T15:40:27.832607+00:00,21,0,21.34,Best Buy,Richfield,MN,5732,Chip Transaction,0
272fb553-8f2f-4d7c-a5ca-af22d217f958,2026-06-20T00:00:27.832607+00:00,53,0,3.89,Uber,San Francisco,CA,4121,Chip Transaction,0
55b5d13d-db10-4fa5-bc40-367e18f74627,2026-07-14T00:47:27.832607+00:00,136,1,7.37,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
dadcba2c-782f-43f7-b544-2eed00d4de23,2026-07-05T16:26:27.832607+00:00,81,4,21.15,Starbucks,Seattle,WA,5814,Chip Transaction,0
e2096c1f-9c0f-483c-82fa-8d914e27153c,2026-07-21T09:41:27.832607+00:00,73,3,69.94,Best Buy,Richfield,MN,5732,Chip Transaction,0
b06c2906-c1d8-4dee-a4f6-d3e01d0fe140,2026-06-17T22:55:27.832607+00:00,202,0,16.25,Shell,Houston,TX,5541,Swipe Transaction,0
4b604e3d-6648-4a4b-9620-7220582ac8ad,2026-07-20T00:06:27.832607+00:00,156,1,32.14,Netflix,Los Gatos,CA,4899,Chip Transaction,0
be9c3798-480f-42ab-9624-2af429a523f6,2026-07-24T06:30:27.832607+00:00,105,2,11.24,Apple Store,Cupertino,CA,5732,Chip Transaction,0
66e486b3-5987-41f4-856a-da3dd79c0b5c,2026-08-15T05:38:27.832607+00:00,58,0,138.51,McDonald's,Chicago,IL,5814,Chip Transaction,0
4d836cf1-1db2-4380-bfa6-3f9ef9894c66,2026-06-23T19:02:27.832607+00:00,210,4,38.16,Netflix,Los Gatos,CA,4899,Swipe Transaction,0
2d6f6161-f8f0-4ea1-8ac5-e7f80c928761,2026-06-19T07:30:27.832607+00:00,41,0,168.36,Home Depot,Atlanta,GA,5200,Chip Transaction,0
f1644ea1-6195-411a-b45f-f4f413a76ece,2026-08-16T01:44:27.832607+00:00,30,3,27.82,CVS Pharmacy,Woonsocket,RI,5912,Swipe Transaction,0
7cb6fe99-0a0a-43b7-b1b5-12dde0335cfe,2026-08-12T20:27:27.832607+00:00,162,3,88.27,Shell,Houston,TX,5541,Chip Transaction,0
f39b68ed-4885-4fab-87fc-804dae049bf7,2026-07-14T01:42:27.832607+00:00,63,0,62.7,CVS Pharmacy,Woonsocket,RI,5912,Chip Transaction,0
0b0bd684-b421-4c0c-99d5-5f4913fc6ea2,2026-08-12T21:25:27.832607+00:00,38,4,21.13,Best Buy,Richfield,MN,5732,Online Transaction,0
17fce06c-e3d5-4c27-a297-4b7a34a64f78,2026-07-27T11:02:27.832607+00:00,86,3,42.13,Costco,Issaquah,WA,5411,Online Transaction,0
5d37f8b0-93aa-430b-b4e4-3788aba575f5,2026-07-15T08:57:27.832607+00:00,174,3,19.1,Best Buy,Richfield,MN,5732,Chip Transaction,0
cd09aa5b-51a4-4f43-a38c-8f149145c823,2026-08-16T14:06:27.832607+00:00,181,2,28.38,Netflix,Los Gatos,CA,4899,Chip Transaction,0
35b49716-3aac-4f7f-86d0-030190792174,2026-06-27T12:06:27.832607+00:00,19,1,40.48,Shell,Houston,TX,5541,Chip Transaction,0
7a2961bc-ea2f-4170-b745-6cab8bf57dd6,2026-06-28T11:03:27.832607+00:00,213,3,57.12,Amazon,Seattle,WA,5942,Chip Transaction,0
3c58fde6-a9e8-401f-b485-e3572d4276c9,2026-08-02T10:56:27.832607+00:00,105,1,10.29,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
195169f3-1073-4c0f-9602-068e2a3f63ac,2026-06-18T02:03:27.832607+00:00,130,3,11.55,Shell,Houston,TX,5541,Swipe Transaction,0
88df8e07-4593-4eb2-b82a-1ff7aa79759f,2026-06-28T14:55:27.832607+00:00,81,1,55.62,Amazon,Seattle,WA,5942,Online Transaction,0
029c94f1-12d3-4ba4-92ca-f92c4bc71c64,2026-06-25T23:59:27.832607+00:00,68,1,20.55,Netflix,Los Gatos,CA,4899,Chip Transaction,0
2c7a70bf-ebbc-4fb7-8e69-5bdf95a75957,2026-08-13T09:09:27.832607+00:00,203,2,17.61,Costco,Issaquah,WA,5411,Chip Transaction,0
cbd25f37-2649-45b8-bd4c-af28f0fe0171,2026-08-12T12:38:27.832607+00:00,87,1,126.26,Costco,Issaquah,WA,5411,Chip Transaction,0
7dc4daa0-dd97-491e-9fb0-5962225a58fd,2026-07-06T23:30:27.832607+00:00,40,4,12.7,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
2b3a5f1f-e7bb-4729-b838-bcd456ae9e6a,2026-07-26T12:28:27.832607+00:00,56,1,189.25,CryptoExchange OU,Tallinn,FOREIGN,6051,Online Transaction,1
440bec81-f0ec-4ac2-aaa9-4b8aa0e57ea4,2026-08-15T21:24:27.832607+00:00,188,0,11.13,Starbucks,Seattle,WA,5814,Chip Transaction,0
ecda1191-f1af-40ca-9a97-6f29b9c2740a,2026-07-08T20:40:27.832607+00:00,157,2,46.55,Uber,San Francisco,CA,4121,Chip Transaction,0
de331568-0c68-4ca1-a6f6-368198bebb4d,2026-07-19T02:37:27.832607+00:00,15,0,9.51,Delta Airlines,Atlanta,GA,4511,Chip Transaction,0
f9c26c3b-bb43-4eac-a59b-9bad200c5573,2026-08-01T01:09:27.832607+00:00,44,1,42.42,Delta Airlines,Atlanta,GA,4511,Online Transaction,0
